sample_id,text,label,persona_id,talk_id,profile_id,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,dopamine,serotonin,norepinephrine,melatonin,dominant_branch_len
s_000010,애들이 자꾸 괴롭혀. 너무 짜증 나. [SEP] 친구들이 괴롭혀서 짜증 나셨군요. 어떻게 괴롭히나요? [SEP] 계속 의도적으로 밀치고 가서 너무 화나. [SEP] 친구들이 자꾸 밀치고 괴롭히시는군요. 어떻게 대응하고 싶은 마음이 들었나요? [SEP] 친구들한테 하지 말라고 화내고 싶은 마음이야. 하지만 막상 괴롭힘 당하는 상황에서 화내지 못해. [SEP] 화가 나지만 이를 표출하기 두렵군요. 용기를 가지기 위해 무엇을 하면 도움이 될까요?,E11,Pro_00302,Pro_00302_00017,Pro_00302,0.5605126023292542,0.9327486157417296,0.904094934463501,0.9988076090812684,0.9913213849067688,0.979882836341858,-0.7671912908554077,-0.6138965487480164,0.0284576509147882,0.385602056980133,0.9603118896484376,-0.439199835062027,0.9998862743377686,-0.9105396270751952,0.973053812980652,0.9189869165420532,-0.9988638162612916,0.6063966155052185,0.9992830753326416,-0.0411371551454067,0.7889018058776855,-0.4007064998149872,-0.7870786190032959,-0.9993207454681396,0.6322187781333923,-0.9852482080459596,0.2080841213464737,0.9592437148094176,-0.8005162477493286,-0.998879611492157,-0.9899421334266664,0.9995527863502502,-0.9814565777778624,0.6687576770782471,-0.9304989576339722,0.9994580149650574,0.9996298551559448,0.9899569153785706,0.6731263399124146,0.2831336259841919,-0.2708344757556915,-0.5147382020950317,-0.7551654577255249,0.5548138618469238,0.9100981950759888,-0.8613350987434387,0.6570034027099609,-0.714850127696991,0.9869757890701294,-0.8249981999397278,-0.1275170743465423,0.8449335694313049,0.8869176506996155,0.6529456973075867,-0.9499728083610536,-0.6031261086463928,0.6276612281799316,0.9868016839027404,-0.7410531044006348,-0.9784212112426758,-0.969033181667328,-0.995998740196228,-0.1963447034358978,0.8720110058784485,0.0466890186071395,0.1458552777767181,0.730847954750061,0.3967292904853821,4
s_000011,아무렇지도 않다가 실적 얘기만 나오면 예민해지는 상사 비위 맞추기가 힘들어. [SEP] 상사의 행동으로 어떤 감정을 느끼시나요? [SEP] 갑자기 예민해지는 상사를 보면 혼란스러움을 느껴. [SEP] 그럴 때 어떻게 행동하면 좋을까요? [SEP] 실적이 잘 나와야 하니까 업체에 다녀오겠다고 하고 나와야지. [SEP] 실적이 잘 나와서 상사와 사용자님 모두 즐거웠으면 좋겠어요.,E34,Pro_05125,Pro_05125_00028,Pro_05125,-0.0785104483366012,-0.1709343940019607,-0.2789461612701416,-0.2276489734649658,0.1049654856324195,0.0793614462018013,-0.1605855822563171,-0.0619996190071105,0.0270676407963037,0.2608905732631683,0.0136974304914474,-0.1935576349496841,-0.1334417015314102,-0.0209672637283802,-0.0441356301307678,0.0425943359732627,-0.0561222918331623,-0.2855208218097687,-0.2449733465909958,0.0449671447277069,-0.0975042507052421,0.0377286672592163,-0.0998986586928367,-0.1542993634939193,-0.0752220824360847,-0.0571146868169307,-0.3865514099597931,0.2168064564466476,-0.2302804589271545,0.2607473134994507,-0.2317061573266983,-0.0815630331635475,-0.2420282810926437,-0.1470858305692672,0.1008683890104293,0.3864270150661468,0.0554890446364879,0.0651605650782585,-0.1866020858287811,-0.0032827849499881,-0.2406031638383865,0.2586048543453216,-0.1658957302570343,-0.1020783334970474,-0.1185188442468643,-0.0743404477834701,0.146615669131279,-0.0949610024690628,0.0008864642586559,-0.1274130642414093,-0.5481770634651184,0.1720833778381347,0.1836988478899002,-0.3058578372001648,-0.1498048305511474,-0.1357118487358093,0.0690116584300994,-0.1823473274707794,0.281523734331131,0.0250432547181844,0.0175056643784046,0.1292681992053985,0.1530167311429977,0.1557310968637466,0.2558776140213012,0.3291824162006378,0.4260601997375488,0.3720071017742157,1
s_000012,나에게도 조카가 생겼어. 정말 기뻐. [SEP] 축하 드려요. 조카가 생겨서 기쁘시겠어요. [SEP] 언니가 나랑 닮아서 조카도 나를 닮아서 더 이뻐보이네. [SEP] 조카가 나를 닮아서 더욱 사랑스러우시군요. 이 기쁜 마음을 어떻게 표현하면 좋을까요? [SEP] 어린 조카가 입을만한 옷을 사주고 싶어. [SEP] 조카에게 옷을 사줘서 사용자의 기쁨을 전달할 수 있길 바랄게요.,E60,Pro_01671,Pro_01671_00006,Pro_01671,-0.2006241530179977,-0.1594830304384231,-0.2333151698112487,0.0010739016579464,-0.0477299503982067,0.1634985357522964,-0.1324619948863983,-0.154029294848442,0.0143213933333754,0.1889067143201828,-0.0519035495817661,-0.2702652513980865,-0.0981019213795661,0.057852990925312,0.0954822599887847,0.2044585645198822,0.0022468529641628,-0.3276898860931396,-0.2385002821683883,-0.1709130853414535,-0.243667259812355,0.0723882019519805,-0.0466363430023193,-0.2487659454345703,-0.0068849613890051,-0.0724220424890518,-0.4253523647785187,0.1846948713064193,-0.2071146667003631,0.308383047580719,-0.1622186154127121,-0.1309618502855301,-0.3024545311927795,-0.3808760643005371,0.1182109788060188,0.3194649815559387,0.0604580827057361,0.0919092521071434,-0.1619185507297516,-0.0813914313912391,-0.1388852000236511,0.2113437205553054,-0.2414340227842331,-0.1236657872796058,-0.088915154337883,-0.1623019129037857,0.2523731887340545,-0.0901900306344032,-0.0629531592130661,-0.1703794598579406,-0.4538186192512512,0.1485492885112762,-0.0444939248263835,-0.0853016376495361,-0.181987315416336,-0.2532682120800018,-0.1573671698570251,-0.1323246508836746,0.3039557635784149,0.0936373770236969,0.0450583808124065,-0.0874664485454559,0.1509494632482528,0.1299485862255096,0.4590492248535156,0.4284143149852752,0.2635204792022705,0.2176601886749267,1
s_000013,날 아무 데서도 원치 않는 것 같아. 취업이 왜 이리 힘들까? [SEP] 취업이 되지 않아 슬프군요. [SEP] 매일 집에만 있으니까 우울증이 온 거 같아. 너무 힘들어. [SEP] 예전에는 우울한 상황에서 어떻게 벗어났나요? [SEP] 이전에는 그냥 잠을 잤던 것 같아. 너무 우울해서 한숨 자야겠어. [SEP] 잠을 푹 자고 나서 기분이 나아졌으면 좋겠어요.,E20,Pro_05351,Pro_05351_00005,Pro_05351,0.0203972794115543,-0.0745174884796142,-0.3302986919879913,-0.3783936202526092,0.2154382765293121,-0.0480990409851074,-0.194643348455429,0.0201486479490995,0.0127199431881308,0.3291102349758148,0.0453134216368198,-0.122647613286972,-0.2123362869024276,-0.022640872746706,-0.1088885217905044,-0.1523733586072921,-0.0637124553322792,-0.2463704496622085,-0.3074578642845154,0.2228332757949829,-0.0346517637372016,0.0063133183866739,-0.1950281709432602,-0.0525514222681522,-0.0726010873913765,0.0269154105335474,-0.3926745355129242,0.2807206809520721,-0.2065933942794799,0.235221192240715,-0.2010170370340347,-0.0192920342087745,-0.1912616342306137,-0.004243426490575,0.1163841411471366,0.4841822683811188,0.0504231639206409,-0.0250853709876537,-0.2637223899364471,0.0798939689993858,-0.356620043516159,0.3328456878662109,-0.1223027929663658,-0.0934291630983352,-0.1995655000209808,-0.0200664978474378,0.1021505519747734,-0.0936929285526275,-0.0272560901939868,-0.1005844101309776,-0.6561217308044434,0.2725378572940826,0.3746907413005829,-0.4459041953086853,-0.1629494726657867,-0.148488774895668,0.2824437022209167,-0.2308986932039261,0.2502495348453522,-0.064791165292263,0.0384385548532009,0.2346246242523193,0.1285318285226822,0.2140700072050094,0.1461757719516754,0.2639493346214294,0.507001519203186,0.6230596303939819,1
s_000014,회사에서 동기한테 지기 싫어서 남의 의견을 가로채서 내 걸로 만들었어. 그런데 마음이 괴로워. [SEP] 동기한테 지기 싫어서 했던 행동 때문에 마음이 괴로우시군요. [SEP] 이렇게까지 할 필요가 있나 싶어서 너무 죄책감 들어. 이 경쟁 사회가 문제야. [SEP] 죄책감 때문에 힘드시군요. 지금의 감정을 떨칠 수 있는 좋은 방법이 없을까요? [SEP] 죄책감이 들어도 어쩔 수 없어. 동기한테 뒤처질 순 없어. [SEP] 결정한 일에 후회가 없길 바랄게요.,E56,Pro_05387,Pro_05387_00052,Pro_05387,-0.138372391462326,-0.2167790234088897,-0.2554439902305603,-0.135264903306961,0.0403442494571208,0.1491289436817169,-0.1505860090255737,-0.1117679253220558,0.032889749854803,0.2310124337673187,-0.0057534165680408,-0.2391459941864013,-0.1012328341603279,-0.0064964797347784,0.0024777636863291,0.1503017097711563,-0.0507093630731105,-0.3190717697143554,-0.225150465965271,-0.0629281848669052,-0.1469145715236663,0.0548778027296066,-0.052965760231018,-0.2182703167200088,-0.0703966617584228,-0.095715694129467,-0.4018220901489258,0.1908728927373886,-0.244903028011322,0.2869986891746521,-0.2424163669347763,-0.1181821748614311,-0.2808426320552826,-0.2447393238544464,0.1009470522403717,0.3453307151794433,0.0608199425041675,0.1054054573178291,-0.1580964028835296,-0.0516712181270122,-0.1888598799705505,0.228225752711296,-0.2012155503034591,-0.1126419827342033,-0.0818175002932548,-0.1109823286533355,0.1862497478723526,-0.0996961966156959,0.0043733920902013,-0.1494518965482711,-0.5010712742805481,0.1290622800588607,0.0720830261707305,-0.2217032462358474,-0.1575616151094436,-0.1534533500671386,-0.0504715591669082,-0.1600383222103119,0.3072585761547088,0.0725350677967071,0.0109803956001997,0.0575989559292793,0.1673162281513214,0.1322100311517715,0.3410577178001404,0.3813505172729492,0.3853857219219208,0.2574563026428222,1
s_000015,결혼할 사람도 생겼고 이제 나도 따로 가정을 꾸려야 하는데 겁이 나네. [SEP] 결혼을 앞두고 부모님과 따로 사는 것에 걱정이 되는군요. [SEP] 아직 내 가정을 꾸린다는 게 책임감이 무거워. 자꾸 부모님께 의존하게 되고. [SEP] 부모님께 의존하지 않고 가정을 꾸리려면 어떻게 해야 할까요? [SEP] 내가 잘해야지 부모님하고 정서적으로 떨어져야 하고 이것에 관한 대화도 많이 하고 그래야지. [SEP] 부모님과 이야기할 시간을 가지며 두려움을 잘 극복하길 바라요.,E58,Pro_05149,Pro_05149_00003,Pro_05149,-0.0787035748362541,-0.1965731382369995,-0.2683663368225097,-0.2429502010345459,0.106928527355194,0.0941648781299591,-0.1330082565546035,-0.0530325546860694,0.0338859260082244,0.2460754364728927,0.0307214427739381,-0.1783638298511505,-0.1008302122354507,-0.0503176786005497,-0.0618057250976562,0.0565909184515476,-0.0575384423136711,-0.2664632797241211,-0.2052827328443527,0.0506784319877624,-0.0655361488461494,0.0473936274647712,-0.076859101653099,-0.1309558898210525,-0.0795146152377128,-0.0731895416975021,-0.3534613847732544,0.2041119784116745,-0.227531149983406,0.2316780537366867,-0.2576619982719421,-0.0932203605771064,-0.2253188043832779,-0.1066513210535049,0.0833379253745079,0.3517527878284454,0.0366320572793483,0.0976691022515297,-0.1516199856996536,-0.0050105405971407,-0.2115747928619384,0.2251947820186615,-0.1510886400938034,-0.1071716398000717,-0.0925057530403137,-0.0676353573799133,0.1194057986140251,-0.0849838256835937,0.0330736972391605,-0.1178290620446205,-0.5046745538711548,0.1383714079856872,0.1767383813858032,-0.3007183074951172,-0.1023042872548103,-0.075727179646492,0.0485359877347946,-0.1791247278451919,0.2688597440719604,0.0336322449147701,0.0065570804290473,0.1579408347606659,0.1611298173666,0.140010118484497,0.2003320008516311,0.3217503428459167,0.4201546311378479,0.308398425579071,1
s_000016,하필 오늘 야근이라 늦게 집에 가야해서 불안해. [SEP] 무엇 때문에 불안하신지 조금 더 자세히 이야기 해주실래요? [SEP] 우리 동네에 성폭행 사건이 일어나서 요즘 분위기도 안 좋고 무섭거든. [SEP] 동네에 생긴 성폭행 사건도 생겼는데 늦은 시간에 집에 가기 무서우신 거군요. [SEP] 아무래도 오늘은 택시를 타고 집 앞까지 가서 내려야 안심이 될 것 같아. [SEP] 오늘 꼭 집 앞까지 택시를 타고 가셔서 지금 두려운 마음이 해소되기를 바랄게요.,E31,Pro_05122,Pro_05122_00073,Pro_05122,-0.0554008036851882,-0.2567286789417267,-0.2737281322479248,-0.2538059949874878,0.1314603239297866,0.1128215789794921,-0.1790425181388855,-0.0672226101160049,0.0484570786356925,0.2633340954780578,0.0209235250949859,-0.2057931125164032,-0.111232616007328,-0.0729656442999839,-0.0997626557946205,0.0743332132697105,-0.105324849486351,-0.2962571084499359,-0.2175870239734649,0.0625882074236869,-0.0439433082938194,0.0234893970191478,-0.0709811449050903,-0.191799446940422,-0.1483728438615799,-0.1215448155999183,-0.3619806468486786,0.1804006993770599,-0.2806141674518585,0.2663357555866241,-0.3017925322055816,-0.079576089978218,-0.2448572814464569,-0.0855692774057388,0.0800563842058181,0.3646237850189209,0.0811583772301673,0.1025141179561615,-0.1544680744409561,-0.0117347855120897,-0.2274602502584457,0.2536904513835907,-0.1427700072526931,-0.073624663054943,-0.083126500248909,-0.0459273867309093,0.1063249632716178,-0.110367402434349,0.0647035166621208,-0.1177601590752601,-0.538031280040741,0.1110565066337585,0.1907898187637329,-0.3564628362655639,-0.1526321023702621,-0.0549240112304687,0.077719509601593,-0.174958273768425,0.2995791137218475,0.0463280528783798,-0.0241355840116739,0.1965340971946716,0.1685441583395004,0.126006081700325,0.2235573530197143,0.2901642918586731,0.5013361573219299,0.3079587519168854,1
s_000017,친구들이 자꾸 롤 하자고 불러내서 짜증 나. [SEP] 하기 싫은데 자꾸 불러내면 짜증이 나실 것 같아요. [SEP] 자꾸 섭섭하다고 난리야. 내가 안 와서 다섯 명이 안 된대. [SEP] 본인의 탓으로 돌리는 것 같아 더 화가 나시는군요. 그래서 어떻게 하셨나요? [SEP] 안 간다고 했지. 머릿수 채우려고 그냥 부르는 거야. [SEP] 그렇군요. 좋은 결정을 내리신 것 같아요.,E13,Pro_05104,Pro_05104_00089,Pro_05104,0.5925391316413879,0.990676760673523,0.9941375851631165,0.9999727606773376,0.9985542893409728,0.9943982362747192,-0.8738642930984497,-0.7882752418518066,-0.1683285981416702,-0.2032822221517563,0.9879990816116332,-0.690761148929596,0.9999975562095642,-0.9455098509788512,0.9946082830429076,0.9921792149543762,-0.9999457001686096,0.5594750046730042,0.9999819993972778,0.032569769769907,0.8176963925361633,-0.4742563962936401,-0.9056586623191832,-0.999950647354126,0.882483184337616,-0.9973098635673524,0.3281724452972412,0.9915998578071594,-0.6310057640075684,-0.999975860118866,-0.997812271118164,0.9999884963035583,-0.9954442977905272,0.6909206509590149,-0.98867529630661,0.9999751448631288,0.9999862909317015,0.9991644620895386,0.7289321422576904,0.5399858951568604,-0.3695473074913025,-0.6235907077789307,-0.7897082567214966,0.7714146375656128,0.9761154651641846,-0.9464067220687866,0.7948105335235596,-0.712440550327301,0.9975358843803406,-0.6491552591323853,0.0677865892648696,0.9079551696777344,0.8762621283531189,0.9131354093551636,-0.9856442213058472,-0.8838855624198914,0.6355994343757629,0.999339759349823,-0.9026698470115662,-0.9953251481056212,-0.9918295741081238,-0.9998213052749634,-0.4752072989940643,0.9832180142402648,0.1197026968002319,0.1545359194278717,0.6769850254058838,0.3990106582641601,4
s_000018,골다공증으로 행동에 제약이 많다 보니까 사람들이 나를 멀리해. [SEP] 골다공증 때문에 사람들이 멀리해서 상처받으셨겠어요. [SEP] 골다공증 때문에 외출이 쉽지가 않아서 사람들이랑 어울리기가 힘드니까 다들 나를 떠나가서 슬퍼. [SEP] 골다공증때문에 사람들이 나를 떠나가는 것이 힘든 기분을 나아지게 하기 위해서 무엇을 할 수 있을까요? [SEP] 아무것도 생각이 안 나. 나만 버려진 것 같고 외톨이가 된 것 같아. [SEP] 외롭고 무기력한 기분이 드시는군요. 하루빨리 기운을 내실 수 있었으면 좋겠어요.,E49,Pro_11320,Pro_11320_00001,Pro_11320,-0.0906234756112098,-0.1739808619022369,-0.2737170457839966,-0.2002377361059188,0.088600717484951,0.0902102217078208,-0.162122368812561,-0.0747569873929023,0.0265935510396957,0.2532786726951599,0.0034117342438548,-0.2057293951511383,-0.1306659430265426,-0.0131552601233124,-0.0306791011244058,0.0632769614458084,-0.0533753745257854,-0.2928469181060791,-0.2459160387516021,0.0199765730649232,-0.1141090244054794,0.0389854311943054,-0.0936312600970268,-0.1721829771995544,-0.0739480108022689,-0.0634783878922462,-0.3915655612945556,0.2098584622144699,-0.2322678714990615,0.270140677690506,-0.2260815352201461,-0.0849010422825813,-0.2507267594337463,-0.1753448247909546,0.1026582792401313,0.3794031143188476,0.0614614300429821,0.0677286386489868,-0.1840946972370147,-0.0130103221163153,-0.2292976081371307,0.2561434209346771,-0.173756256699562,-0.1000706776976585,-0.1146895661950111,-0.082670971751213,0.1583194434642791,-0.0968322828412056,-0.0048009869642555,-0.1322322189807891,-0.5400022268295288,0.1670680493116378,0.1575466841459274,-0.2854121327400207,-0.1598597466945648,-0.1494288742542266,0.0448339469730854,-0.1751149892807006,0.2865854501724243,0.0343777500092983,0.018153516575694,0.1057862117886543,0.1525071412324905,0.1509156674146652,0.2836549282073974,0.3361381888389587,0.413017064332962,0.3539393544197082,1
s_000019,오늘은 감사한 날이야. [SEP] 감사한 무슨 일이 있으셨나요? [SEP] 아내가 출산을 했어. [SEP] 아내의 출산에 감사한 마음이 드시는군요.,E61,Pro_03712,Pro_03712_00013,Pro_03712,-0.1705213785171508,-0.1672140657901764,-0.2430706024169922,-0.08075962215662,-0.0034100485499948,0.1448357105255127,-0.1188907846808433,-0.1190680116415023,0.0194483138620853,0.2043160945177078,-0.0176971182227134,-0.2353977411985397,-0.0917288139462471,0.0244428757578134,0.0522086098790168,0.1611877083778381,-0.0080906469374895,-0.3041872978210449,-0.2198383957147598,-0.1061349883675575,-0.1888746470212936,0.072764828801155,-0.0519761219620704,-0.1977757662534713,-0.0149936657398939,-0.0655056536197662,-0.4010605216026306,0.197091594338417,-0.2040889114141464,0.274791806936264,-0.1921485662460327,-0.1283050328493118,-0.2760265171527862,-0.2997332811355591,0.1064047589898109,0.3245613276958465,0.0384915880858898,0.1003227606415748,-0.1539012789726257,-0.0584010779857635,-0.1580889821052551,0.2047100067138672,-0.2164902985095977,-0.1308745592832565,-0.0867537334561348,-0.1382108926773071,0.212470456957817,-0.082629308104515,-0.0326658599078655,-0.1549274772405624,-0.4601866602897644,0.1456848084926605,0.0220508798956871,-0.1427206248044967,-0.1382015347480774,-0.1936797648668289,-0.1044176742434501,-0.1503604799509048,0.2884274125099182,0.0745218321681022,0.0371110625565052,-0.0118491724133491,0.1571376174688339,0.1355392783880233,0.3660222291946411,0.4087137579917907,0.2996492683887481,0.2366328537464141,1
s_000020,며느리가 우울증에 걸리더니 성격이 아예 변해버려서 당황스러워. [SEP] 며느님의 성격이 변해서 당황스러우셨겠군요. [SEP] 온순하던 애가 화도 내고 짜증도 많아져 버려서 걱정이야. [SEP] 화와 짜증이 늘어서 걱정이시군요. [SEP] 약을 먹기 시작한다고는 하는데 잘 모르겠구먼. [SEP] 약을 먹고 좀 나아지셨으면 좋겠네요.,E50,Pro_11381,Pro_11381_00039,Pro_11381,-0.1064060255885124,-0.1907891631126403,-0.2554081678390503,-0.1777790337800979,0.0670082047581672,0.111788161098957,-0.1312253475189209,-0.0791266933083534,0.0299674440175294,0.2250703126192093,0.0061268783174455,-0.2012888789176941,-0.0945527479052543,-0.0291598681360483,-0.0268902946263551,0.0963989123702049,-0.0441203191876411,-0.2764323055744171,-0.2070633769035339,-0.0046369922347366,-0.1061480492353439,0.0517195202410221,-0.0659012645483017,-0.1624892503023147,-0.0679433271288871,-0.0798168256878852,-0.361813485622406,0.1899872571229934,-0.2233286798000335,0.2480902820825576,-0.234952762722969,-0.0987370312213897,-0.2399345785379409,-0.1721835136413574,0.0876325517892837,0.3331990540027618,0.0462685190141201,0.0995844230055809,-0.1461565494537353,-0.0240932367742061,-0.1823398768901825,0.2169880270957946,-0.1676271855831146,-0.1037156134843826,-0.0871090665459632,-0.0877814814448356,0.146380677819252,-0.0855090171098709,0.0138015942648053,-0.1271843463182449,-0.4791820347309112,0.1321887224912643,0.1164878532290458,-0.2465343624353408,-0.1208276227116584,-0.1116537675261497,-0.006744282785803,-0.1617852598428726,0.2739023268222809,0.0515213459730148,0.0128771029412746,0.0984921306371688,0.1564221829175949,0.1304346323013305,0.2596513032913208,0.3357725739479065,0.3775067925453186,0.2708982229232788,1
s_000021,나는 의사에게 아내의 폐 수술이 잘 진행됐는지 물어봤어. 마음이 안 좋아. [SEP] 아내의 수술 때문에 마음이 편하지 않을 것 같아요. 많이 불안하시겠어요. [SEP] 응. 그것도 그렇고 내가 아는 게 많지가 않아서 잘 돌볼 수 있을지 걱정이 크게 돼. [SEP] 지금의 걱정되는 기분에서 벗어나기 위해 무언가 할 수 있는 것은 있을까요? [SEP] 일단 자녀들에게 전화부터 걸어야지. [SEP] 정성어린 간호로 지금 상황을 잘 극복하기 바라요.,E38,Pro_09749,Pro_09749_00002,Pro_09749,-0.0661188215017318,-0.2705850303173065,-0.2741007506847381,-0.227807268500328,0.1200253441929817,0.1287678927183151,-0.1984278857707977,-0.0868386626243591,0.050233494490385,0.2669785916805267,0.0073266508989036,-0.2299572080373764,-0.1199138686060905,-0.0611360520124435,-0.0883500203490257,0.099842868745327,-0.113854095339775,-0.3202381134033203,-0.2329646646976471,0.035151794552803,-0.0661457255482673,0.0188021883368492,-0.0678314864635467,-0.2307790368795395,-0.1596632152795791,-0.1343863308429718,-0.3834567368030548,0.175328180193901,-0.2969942986965179,0.2931992709636688,-0.3037029206752777,-0.0817772299051284,-0.2670111358165741,-0.1247464194893837,0.087457463145256,0.3733038902282715,0.0997032448649406,0.0998094454407692,-0.1638401299715042,-0.0249804630875587,-0.2319199442863464,0.2669703364372253,-0.1574108302593231,-0.0679849982261657,-0.083249345421791,-0.0539545603096485,0.126338705420494,-0.1215780153870582,0.0585219375789165,-0.128121793270111,-0.5533865690231323,0.109497457742691,0.1696704626083374,-0.3509500324726105,-0.1856856942176818,-0.0817320644855499,0.0629017055034637,-0.1706661283969879,0.3188052773475647,0.0573048703372478,-0.0275950953364372,0.1753080934286117,0.1709047108888626,0.1246338784694671,0.2748094797134399,0.3018003702163696,0.512363076210022,0.3076355457305908,1
s_000022,직장을 그만두고 수능을 준비할 때 집에서 아무 지원도 못 해줬어. [SEP] 수능 공부에 집으로부터의 지원이 없어서 속상하시겠어요. [SEP] 형편을 잘 알지만 다른 집들이랑 비교돼서 더 비참해. [SEP] 형편을 잘 알지만 다른 집들이랑 비교돼서 더 비참하군요. 어떻게 하면 사용자님의 기분이 나아질 수 있을까요? [SEP] 가족들에게 내 감정을 솔직하게 털어놔야겠어. [SEP] 가족들에게 서운한 마음을 전하려고 하시는군요.,E45,Pro_03816,Pro_03816_00034,Pro_03816,-0.0946151614189148,-0.1812116801738739,-0.2642982900142669,-0.2216465324163437,0.0887618213891983,0.0968648120760917,-0.1222613379359245,-0.0583865419030189,0.0293092858046293,0.2377384454011917,0.0268242284655571,-0.1800791025161743,-0.0977060794830322,-0.0367665588855743,-0.0404655374586582,0.0661188960075378,-0.0422020219266414,-0.2654009461402893,-0.2046897709369659,0.0291309393942356,-0.0849842429161071,0.0551891326904296,-0.0749318823218345,-0.1272758394479751,-0.0581020787358284,-0.0627898424863815,-0.3578625917434692,0.2079522609710693,-0.2142255306243896,0.2302443087100982,-0.2411459535360336,-0.1002928987145423,-0.2278827577829361,-0.135119691491127,0.0868364870548248,0.3460424542427063,0.028103981167078,0.0971089377999305,-0.1513947397470474,-0.0102794235572218,-0.2021262794733047,0.2171242833137512,-0.1608765423297882,-0.1167080402374267,-0.093607097864151,-0.0805721506476402,0.1335291266441345,-0.079768069088459,0.0189219638705253,-0.1224619299173355,-0.4928061962127685,0.1445737332105636,0.155436024069786,-0.2709165513515472,-0.0968180820345878,-0.0943534448742866,0.0241068080067634,-0.1765277236700058,0.26533043384552,0.0361792296171188,0.0162539947777986,0.1299449205398559,0.1592871993780136,0.1422508060932159,0.2160892784595489,0.3387560844421386,0.3897798359394073,0.2997654378414154,1
s_000023,에스컬레이터가 멈춰있다 움직여서 다들 넘어졌는데 나만 다쳐서 당황스러워. [SEP] 에스컬레이터의 갑작스러운 작동으로 다쳐서 당황스러우시군요. [SEP] 다 넘어졌는데 왜 나만 다쳤지? 나만 뼈가 부러졌어. [SEP] 그런 일이 있으셨군요. 어떻게 대처하실 계획이신가요? [SEP] 나만 다친 상황을 에스컬레이터 관리자와 얘기해 보고 보상을 받아야겠어. [SEP] 꼭 더 좋은 상황으로 발전하면 좋겠네요.,E54,Pro_10605,Pro_10605_00021,Pro_10605,-0.146771490573883,-0.1888708174228668,-0.2480315715074539,-0.1078252792358398,0.0218316651880741,0.1400078386068344,-0.136813148856163,-0.1131026372313499,0.0258708130568265,0.2148088067770004,-0.0159742794930934,-0.2348492741584777,-0.0970309600234031,0.0053016119636595,0.0213684793561697,0.1480911821126938,-0.0310095492750406,-0.3055140376091003,-0.2218939214944839,-0.0763146504759788,-0.1629651337862014,0.0595705099403858,-0.0553538464009761,-0.2069076597690582,-0.0489181354641914,-0.0824386775493621,-0.39400315284729,0.1882527619600296,-0.2244185805320739,0.2788505554199219,-0.214253082871437,-0.1152084097266197,-0.2722510099411011,-0.2631513774394989,0.1011876985430717,0.3316245675086975,0.0548327043652534,0.0994435772299766,-0.1541187316179275,-0.0509591959416866,-0.1695859432220459,0.217809185385704,-0.2014843821525573,-0.1129344180226326,-0.0856172367930412,-0.1188882961869239,0.1925465613603592,-0.0910292863845825,-0.0133685544133186,-0.1476808190345764,-0.4766603410243988,0.1359229981899261,0.0509784407913684,-0.1874706894159317,-0.15077506005764,-0.1696300506591797,-0.0694474130868911,-0.1516233831644058,0.293359637260437,0.0716376155614852,0.0225834362208843,0.0264878440648317,0.158014178276062,0.1304749995470047,0.3475329875946045,0.3792215585708618,0.3425845205783844,0.2483171671628952,1
